"filename", "language", "JavaScript", "TypeScript React", "TypeScript", "XML", "JavaScript React", "CSS", "comment", "blank", "total"
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Network\Workflows\GenerateNetworkWorkflow.tsx", "TypeScript React", 0, 47, 0, 0, 0, 0, 0, 7, 54
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Network\Workflows\CreateForecastParametersWorkflow.tsx", "TypeScript React", 0, 88, 0, 0, 0, 0, 0, 6, 94
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Project\Components\ContextMenus\ProjectContextMenu.tsx", "TypeScript React", 0, 47, 0, 0, 0, 0, 0, 8, 55
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Project\Components\DialogParameters\StoredProjectsFailureDialogParameters.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 2, 17
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Project\Components\DialogParameters\OpenProjectFailureDialogParameters.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 3, 30
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Project\Components\DialogParameters\ProjectSuccessFailureDialogsParameters.ts", "TypeScript", 0, 0, 29, 0, 0, 0, 0, 3, 32
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Project\Components\DialogParameters\RecentProjectsFailureDialogParameters.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 2, 17
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Project\Components\Dialogs\StoredProjectsDialog.tsx", "TypeScript React", 0, 127, 0, 0, 0, 0, 0, 8, 135
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Project\Components\Forms\NewProjectForm.tsx", "TypeScript React", 0, 58, 0, 0, 0, 0, 0, 6, 64
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Project\Components\Popovers\ProjectPopover.tsx", "TypeScript React", 0, 234, 0, 0, 0, 0, 1, 12, 247
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Project\NewProjectTitleAndDescription.tsx", "TypeScript React", 0, 60, 0, 0, 0, 0, 0, 6, 66
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Project\Redux\Actions\ProjectActions.ts", "TypeScript", 0, 0, 148, 0, 0, 0, 0, 14, 162
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Project\Redux\Reducers\ProjectReducer.ts", "TypeScript", 0, 0, 105, 0, 0, 0, 0, 21, 126
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Project\Redux\Sagas\CreateNewProjectSaga.ts", "TypeScript", 0, 0, 104, 0, 0, 0, 2, 12, 118
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Project\Redux\Sagas\FetchStoredProjectsSaga.ts", "TypeScript", 0, 0, 75, 0, 0, 0, 0, 9, 84
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Project\Redux\Sagas\FetchRecentProjectsSaga.ts", "TypeScript", 0, 0, 78, 0, 0, 0, 0, 10, 88
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Project\Redux\Sagas\OpenRecentProjectSaga.ts", "TypeScript", 0, 0, 88, 0, 0, 0, 0, 12, 100
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Project\Redux\State\ProjectState.ts", "TypeScript", 0, 0, 13, 0, 0, 0, 0, 5, 18
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Project\Redux\State\ProjectStateTypes.ts", "TypeScript", 0, 0, 53, 0, 0, 0, 0, 8, 61
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Project\Routes\StoredProjects.tsx", "TypeScript React", 0, 66, 0, 0, 0, 0, 3, 12, 81
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Project\Workflows\NewProjectWorkflow.tsx", "TypeScript React", 0, 41, 0, 0, 0, 0, 0, 4, 45
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Components\Dates\DateFormatter.tsx", "TypeScript React", 0, 20, 0, 0, 0, 0, 0, 4, 24
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Components\DialogActions\ConfirmationDialogParameters.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 3, 23
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Components\DialogActions\UnitSettingsSuccessFailureDialogParameters.ts", "TypeScript", 0, 0, 28, 0, 0, 0, 0, 3, 31
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Components\Panels\ProjectSettingsPanel.tsx", "TypeScript React", 0, 110, 0, 0, 0, 0, 0, 10, 120
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Images\Flowstation.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Images\GasFacility.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Images\GatheringCenter.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Images\Manifold.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Images\Pipeline.svg", "XML", 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Images\Terminal.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Images\Wellhead.svg", "XML", 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Redux\Actions\UnitSettingsActions.ts", "TypeScript", 0, 0, 71, 0, 0, 0, 0, 9, 80
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Redux\Reducers\UnitSettingsReducer.ts", "TypeScript", 0, 0, 69, 0, 0, 0, 0, 13, 82
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Redux\Sagas\Sagas\UnitSettingsSaga.ts", "TypeScript", 0, 0, 88, 0, 0, 0, 0, 11, 99
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Redux\State\UnitSettingsState.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 0, 5, 21
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Redux\State\UnitSettingsStateTypes.ts", "TypeScript", 0, 0, 30, 0, 0, 0, 0, 3, 33
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Routes\Common\SettingsBackground.tsx", "TypeScript React", 0, 21, 0, 0, 0, 0, 0, 5, 26
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Routes\Common\SettingsLayout.tsx", "TypeScript React", 0, 60, 0, 0, 0, 0, 1, 7, 68
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Settings.tsx", "TypeScript React", 0, 135, 0, 0, 0, 0, 1, 8, 144
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\UnitSettings\UnitSettings.tsx", "TypeScript React", 0, 498, 0, 0, 0, 0, 50, 51, 599
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\UnitSettings\UnitSettingsTypes.ts", "TypeScript", 0, 0, 23, 0, 0, 0, 0, 6, 29
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Utils\DragAndDropItemTypes.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 1, 5
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Settings\Utils\GetGlobalUnitGroup.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 3, 11
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Common\SelectChart.tsx", "TypeScript React", 0, 36, 0, 0, 0, 0, 17, 8, 61
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Common\SelectChartDataPanel.tsx", "TypeScript React", 0, 97, 0, 0, 0, 0, 2, 15, 114
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Common\Visualytics.tsx", "TypeScript React", 0, 75, 0, 0, 0, 0, 1, 8, 84
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Common\VisualyticsBackground.tsx", "TypeScript React", 0, 25, 0, 0, 0, 0, 0, 5, 30
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Common\VisualyticsLayout.tsx", "TypeScript React", 0, 66, 0, 0, 0, 0, 0, 7, 73
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Common\VisualyticsLayoutTypes.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 2, 9
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\BarChart.tsx", "TypeScript React", 0, 208, 0, 0, 0, 0, 0, 4, 212
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\Border.tsx", "TypeScript React", 0, 160, 0, 0, 0, 0, 8, 15, 183
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\ChartCategories\ChartCategories.tsx", "TypeScript React", 0, 52, 0, 0, 0, 0, 0, 5, 57
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\ChartDataPanel\ChartDataPanel.tsx", "TypeScript React", 0, 155, 0, 0, 0, 0, 3, 14, 172
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\ChartTabsWrapper.tsx", "TypeScript React", 0, 95, 0, 0, 0, 0, 3, 9, 107
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\ChartTabsWrapperTypes.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 3, 18
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\ChartTypes.ts", "TypeScript", 0, 0, 2, 0, 0, 0, 0, 1, 3
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\DoughnutChart.tsx", "TypeScript React", 0, 75, 0, 0, 0, 0, 26, 4, 105
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\Fill.tsx", "TypeScript React", 0, 178, 0, 0, 0, 0, 9, 21, 208
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\FillBorderOptions.tsx", "TypeScript React", 0, 22, 0, 0, 0, 0, 0, 4, 26
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\FormatAggregator.tsx", "TypeScript React", 0, 66, 0, 0, 0, 0, 3, 7, 76
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\FormatAggregatorTypes.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 3, 25
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\LineChart.tsx", "TypeScript React", 0, 349, 0, 0, 0, 0, 0, 6, 355
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\Menus\ChartButtons.tsx", "TypeScript React", 0, 45, 0, 0, 0, 0, 0, 5, 50
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\Menus\ChartButtonsTypes.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 1, 5
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\Palette.tsx", "TypeScript React", 0, 154, 0, 0, 0, 0, 1, 13, 168
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\PaletteTypes.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 2, 7
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\StackedAreaChart.tsx", "TypeScript React", 0, 276, 0, 0, 0, 0, 59, 25, 360
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\StackedAreaChartPanel.tsx", "TypeScript React", 0, 87, 0, 0, 0, 0, 49, 8, 144
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Components\TreeView.tsx", "TypeScript React", 0, 308, 0, 0, 0, 0, 4, 26, 338
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Images\DragAndDrop.svg", "XML", 0, 0, 0, 7, 0, 0, 1, 1, 9
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Images\Visualytics.svg", "XML", 0, 0, 0, 105, 0, 0, 1, 1, 107
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Redux\ChartActions\ChartActions.ts", "TypeScript", 0, 0, 53, 0, 0, 0, 0, 8, 61
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Redux\ChartReducer\ChartReducer.ts", "TypeScript", 0, 0, 68, 0, 0, 0, 3, 13, 84
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Redux\ChartState\ChartState.ts", "TypeScript", 0, 0, 351, 0, 0, 0, 1, 4, 356
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Redux\ChartState\ChartStateTypes.ts", "TypeScript", 0, 0, 38, 0, 0, 0, 0, 5, 43
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Utils\DragAndDropItemTypes.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 1, 6
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Utils\GenerateRandomColors.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 3, 8
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Utils\PredefinedPalettes.ts", "TypeScript", 0, 0, 1210, 0, 0, 0, 0, 2, 1212
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\Visualytics\Utils\RemoveAllSpaces.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 2, 6
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\index.css", "CSS", 0, 0, 0, 0, 0, 34, 0, 10, 44
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\index.js", "JavaScript", 24, 0, 0, 0, 0, 0, 0, 2, 26
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\react-app-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\serviceWorker.js", "JavaScript", 98, 0, 0, 0, 0, 0, 31, 13, 142
"c:\Users\Gideon\Documents\CRE\Software Development Methods\JavaScript\forecastingplatform\src\setupTests.js", "JavaScript", 1, 0, 0, 0, 0, 0, 4, 1, 6
"Total", "-", 342, 34129, 14466, 1272, 165, 34, 1225, 4911, 56544
